gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
14,14,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",97.000000000,194.000000000,
14,14,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",26.000000000,85.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",266.000000000,306.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",565.000000000,734.000000000,
16,16,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",128.000000000,228.000000000,
16,16,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",290.000000000,495.000000000,
17,17,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",107.000000000,141.000000000,
17,17,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",178.000000000,279.000000000,
18,18,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",36.000000000,51.000000000,
18,18,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",45.000000000,72.000000000,
19,19,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",224.000000000,319.000000000,
19,19,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",200.000000000,307.000000000,
21,21,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",407.000000000,533.000000000,
21,21,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",135.000000000,180.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",757.000000000,995.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",355.000000000,448.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",380.000000000,487.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",1015.000000000,1348.000000000,
24,24,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,212.000000000,
24,24,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",61.000000000,89.000000000,
26,26,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",61.000000000,126.000000000,
