gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",983.000000000,1277.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",336.000000000,461.000000000,
67,67,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,110.000000000,
67,67,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",48.000000000,71.000000000,
68,68,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",26.000000000,38.000000000,
68,68,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",49.000000000,70.000000000,
69,69,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",97.000000000,130.000000000,
69,69,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",236.000000000,281.000000000,
70,70,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",142.000000000,260.000000000,
70,70,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",451.000000000,641.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",106.000000000,185.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",61.000000000,128.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",737.000000000,905.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",325.000000000,394.000000000,
72,72,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",93.000000000,148.000000000,
72,72,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",257.000000000,303.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",739.000000000,911.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",451.000000000,558.000000000,
74,74,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",45.000000000,79.000000000,
74,74,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,249.000000000,
75,75,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,102.000000000,
75,75,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",32.000000000,54.000000000,
76,76,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,237.000000000,
76,76,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",97.000000000,138.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",389.000000000,477.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",1395.000000000,1761.000000000,
78,78,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",57.000000000,159.000000000,
78,78,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",192.000000000,367.000000000,
79,79,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",172.000000000,185.000000000,
79,79,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",78.000000000,112.000000000,
80,80,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",284.000000000,381.000000000,
80,80,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",66.000000000,107.000000000,
83,83,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",66.000000000,110.000000000,
83,83,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,295.000000000,
84,84,,"Limited Service","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,18.000000000,
84,84,,"Limited Service","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",63.000000000,92.000000000,
85,85,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",24.000000000,34.000000000,
85,85,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",64.000000000,78.000000000,
86,86,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",162.000000000,230.000000000,
86,86,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",325.000000000,493.000000000,
